"id","created_at","pick_up_time","guid","quoted_delivery_time","company_id","should_hold_at_airlines"
9129,"2019-08-01 14:12:50.991861","2019-08-01 14:12:50.94833","ATEPGWRKP6","2019-08-02 00:47:56",231,FALSE
9128,"2019-08-01 13:17:48.38511","2019-08-01 13:17:48.329038","ATJ33WCDTP","2019-08-01 15:49:56",231,FALSE
9127,"2019-07-31 21:44:41.294607","2019-07-31 21:44:41.258775","AT42GTJWY4","2019-08-01 13:35:00",14,FALSE
9126,"2019-07-31 20:26:16.219464","2019-07-31 22:00:00","ATYEWKE2EW","2019-08-01 01:00:09",174,FALSE
9125,"2019-07-31 20:10:08.253082","2019-07-31 20:10:08.216679","ATTCYF3AHW","2019-08-01 04:42:41",360,FALSE
9124,"2019-07-31 20:09:33.565202","2019-07-31 20:09:00","ATY6DWXGE3","2019-08-07 22:15:00",167,FALSE
9123,"2019-07-31 20:05:34.281258","2019-07-31 20:05:00","AT73PAJJ4J","2019-08-06 21:15:00",167,FALSE
9122,"2019-07-31 20:01:53.05702","2019-07-31 20:01:00","ATRGD2NN9D","2019-07-31 23:45:44",167,FALSE
9121,"2019-07-31 19:54:15.811276","2019-07-31 19:54:00","ATD3N794WE","2019-08-05 15:00:00",24,FALSE
9120,"2019-07-31 19:50:21.288763","2019-07-31 19:50:00","AT7TWYZZTM","2019-08-02 19:58:48",24,FALSE
9119,"2019-07-31 19:36:24.653119","2019-07-31 19:36:00","AT4PNT67G3","2019-08-01 01:51:42",24,FALSE
9118,"2019-07-31 19:27:46.830779","2019-07-31 19:27:46.254276","ATC6FR23M3","2019-08-01 07:32:50",123,FALSE
9117,"2019-07-31 19:24:51.378777","2019-07-31 19:24:00","ATAC7YNMGD","2019-08-05 15:00:00",24,FALSE
9116,"2019-07-31 19:17:58.201375","2019-07-31 19:17:00","ATDEFRA6PG","2019-08-05 07:00:00",24,FALSE
9115,"2019-07-31 18:51:24.260854","2019-08-01 00:00:00","ATE9P2N972","2019-08-01 01:23:54",10,FALSE
9114,"2019-07-31 18:48:23.500204","2019-07-31 18:48:23.456264","ATMEF7AJRT","2019-08-01 03:28:56",367,FALSE
9113,"2019-07-31 18:26:34.975549","2019-07-31 18:26:34.93056","ATHNA66TPX","2019-08-01 03:28:56",365,FALSE
9112,"2019-07-31 18:10:41.133933","2019-07-31 18:10:41.094396","ATHNT4ENEM","2019-08-01 07:16:56",364,FALSE
9111,"2019-07-31 18:06:22.897313","2019-07-31 18:06:22.845798","AT4P2X9NFZ","2019-08-01 03:28:56",366,FALSE
9110,"2019-07-31 18:05:20.32675","2019-07-31 18:05:20.28385","AT7272AWHN","2019-08-01 03:28:56",367,FALSE
9109,"2019-07-31 17:40:14.323062","2019-07-31 17:40:14.279348","ATDM4AR29R","2019-08-01 02:57:56",366,FALSE
9108,"2019-07-31 17:28:00.152617","2019-07-31 17:28:00.107102","ATGCGMNAWF","2019-08-01 02:33:52",364,FALSE
9107,"2019-07-31 17:12:43.549119","2019-07-31 17:12:43.5071","AT7AYYD4JK","2019-08-01 05:47:56",364,FALSE
9106,"2019-07-31 17:12:41.197529","2019-07-31 17:12:41.154117","ATPX797ZTK","2019-08-01 05:52:38",363,FALSE
9105,"2019-07-31 17:10:10.624562","2019-07-31 17:10:10.585962","AT6CREX3C9","2019-08-01 02:40:41",360,FALSE
9104,"2019-07-31 16:43:09.865121","2019-07-31 16:43:09.773466","AT3FFD93HC","2019-08-01 01:43:37",365,FALSE
9103,"2019-07-31 16:31:07.267369","2019-07-31 16:31:06.442066","AT9MPEMW2H","2019-07-31 19:11:22",326,FALSE
9102,"2019-07-31 16:30:58.428427","2019-07-31 16:30:58.328202","AT366YKHKH","2019-08-01 05:28:56",364,FALSE
9101,"2019-07-31 14:28:31.899406","2019-07-31 14:28:31.822997","ATERXTZJPH","2019-08-01 03:03:43",363,FALSE
9100,"2019-07-30 21:36:32.562488","2019-07-30 21:36:32.518409","AT229N4F96","2019-07-31 07:18:43",322,FALSE
9099,"2019-07-30 21:34:28.432768","2019-07-30 21:34:28.389683","ATNCZ3GTRJ","2019-07-31 07:18:43",322,FALSE
9098,"2019-07-30 20:50:03.786953","2019-07-30 20:50:03.564597","AT3ZCZGY2W","2019-07-31 05:28:56",365,FALSE
9097,"2019-07-30 19:47:31.604375","2019-07-30 19:47:31.559079","ATWWPFMNTP","2019-07-30 22:08:02",360,FALSE
9096,"2019-07-30 19:33:12.896417","2019-07-30 19:33:12.843849","ATCP4WDG4E","2019-07-31 03:46:41",360,FALSE
9095,"2019-07-30 18:51:57.169686","2019-07-30 18:51:57.119801","ATR46RPM9K","2019-07-31 04:23:11",317,FALSE
9094,"2019-07-30 18:38:57.950347","2019-07-30 18:38:57.80733","ATCXCDCY9M","2019-07-31 04:00:09",317,FALSE
9093,"2019-07-30 17:16:38.240775","2019-07-30 17:16:38.198725","ATJ9GATMMC","2019-07-31 01:36:37",210,FALSE
9092,"2019-07-30 16:46:01.497615","2019-07-30 16:46:01.444969","ATDC6TK72W","2019-07-31 05:40:00",75,FALSE
9091,"2019-07-30 16:31:38.564957","2019-07-30 16:31:38.491488","ATM7E37RWT","2019-07-31 00:56:37",210,FALSE
9090,"2019-07-30 16:29:59.769134","2019-07-30 16:29:59.692798","ATT9HER4RF","2019-07-31 00:56:37",210,FALSE
9089,"2019-07-30 16:26:12.258114","2019-07-30 16:26:12.219252","ATRWHP7XXR","2019-07-31 03:40:00",208,FALSE
9088,"2019-07-30 15:15:25.987051","2019-07-30 15:15:25.939748","ATCPYZCMFG","2019-07-31 04:53:23",363,FALSE
9087,"2019-07-30 14:40:38.078418","2019-07-30 14:40:38.0325","ATY7243RKK","2019-07-31 04:53:23",363,FALSE
9086,"2019-07-30 14:28:33.47366","2019-07-30 14:28:33.433354","AT9NP672G6","2019-07-31 03:03:43",363,FALSE
9085,"2019-07-30 14:23:05.429297","2019-07-30 17:00:00","AT2GNPHXGA","2019-07-31 04:53:23",363,FALSE
9084,"2019-07-30 14:21:59.615004","2019-07-30 14:21:59.568414","ATHATDKK7K","2019-07-30 16:32:37",360,FALSE
9083,"2019-07-30 14:21:44.078422","2019-07-30 14:21:44.033867","ATFTT9M6TX","2019-07-31 03:03:43",363,FALSE
9082,"2019-07-30 14:21:14.324505","2019-07-30 14:21:14.252158","AT6KRMDTND","2019-07-30 22:34:41",360,FALSE
9081,"2019-07-30 13:46:44.762271","2019-07-30 13:46:44.630557","AT7XCXZF7R","2019-07-31 03:00:42",363,FALSE
9080,"2019-07-30 01:18:56.041085","2019-07-30 11:11:00","ATRRYMJ6N7","2019-07-30 23:00:12",75,FALSE
9079,"2019-07-30 01:16:35.89359","2019-07-30 17:11:00","ATXF7DN9GK","2019-07-31 05:00:12",75,FALSE
9078,"2019-07-30 01:13:03.706662","2019-07-30 13:11:00","AT6RJPG6RW","2019-07-31 01:00:12",75,FALSE
9077,"2019-07-30 01:12:03.814941","2019-07-30 01:12:03.767465","ATTGTP2DAY","2019-07-30 14:11:08",75,FALSE
9076,"2019-07-30 00:20:52.151298","2019-07-30 00:20:52.11096","ATZRFC727F","2019-07-30 12:27:30",14,FALSE
9075,"2019-07-29 21:14:32.388957","2019-07-29 21:14:32.347459","ATZ9KZCMJN","2019-07-30 10:12:52",208,FALSE
9074,"2019-07-29 20:35:20.0376","2019-07-29 20:35:19.99843","AT7N47JKDW","2019-07-30 10:12:52",208,FALSE
9073,"2019-07-29 20:32:14.726963","2019-07-29 20:32:14.683664","AT4T7Z64K9","2019-07-30 10:12:52",208,FALSE
9072,"2019-07-29 16:13:08.216579","2019-07-29 16:13:08.145836","ATCXHDEXFM","2019-07-29 18:41:35",317,FALSE
9071,"2019-07-29 15:17:17.778204","2019-07-29 15:17:17.340964","AT9AWGY3DY","2019-07-29 23:58:35",316,FALSE
9070,"2019-07-29 14:31:41.914784","2019-07-29 14:31:41.176964","ATWK3KFAZR","2019-07-29 23:11:56",326,FALSE
9069,"2019-07-26 16:41:49.542733","2019-07-26 16:41:49.499748","ATTYDARZGD","2019-07-27 05:00:56",318,FALSE
9068,"2019-07-26 15:59:04.681031","2019-07-26 15:59:04.640895","ATC6AGACFC","2019-07-27 00:07:15",360,FALSE
9067,"2019-07-26 14:20:32.009047","2019-07-26 14:20:31.943855","AT36TN97MM","2019-07-27 03:03:43",363,FALSE
9066,"2019-07-26 14:19:49.694056","2019-07-26 14:19:49.616499","ATJTWXZCWA","2019-07-26 15:49:00",363,FALSE
9065,"2019-07-26 14:15:45.381885","2019-07-26 14:15:45.332271","ATZRF3JWNF","2019-07-26 22:50:15",360,FALSE
9064,"2019-07-26 14:04:08.104018","2019-07-26 14:04:08.053085","ATJY3YKX4C","2019-07-26 23:11:41",363,FALSE
9063,"2019-07-25 22:36:45.187168","2019-07-25 22:36:45.128786","ATRWYRE9JT","2019-07-26 12:08:23",14,FALSE
9062,"2019-07-25 21:32:36.305944","2019-07-25 21:32:36.245226","ATR9GAM6CK","2019-07-26 06:15:14",360,FALSE
9061,"2019-07-25 21:14:22.318345","2019-07-25 21:14:22.279197","ATK3E47WRF","2019-07-26 06:22:56",367,FALSE
9060,"2019-07-25 20:52:23.883912","2019-07-25 20:52:23.829858","ATAANCGGKF","2019-07-26 08:36:56",367,FALSE
9059,"2019-07-25 20:24:56.874256","2019-07-25 20:24:56.832336","AT9YYK3DFZ","2019-07-25 22:48:35",365,FALSE
9058,"2019-07-25 20:10:07.224542","2019-07-25 20:10:07.136626","AT6FFTN3ZY","2019-07-25 22:32:36",365,FALSE
9057,"2019-07-25 19:01:49.096096","2019-07-25 19:01:49.05424","ATJHRHXA2W","2019-07-26 08:01:38",209,FALSE
9056,"2019-07-25 18:59:17.633924","2019-07-25 18:59:17.546905","ATXMCTEZAM","2019-07-26 03:42:17",360,FALSE
9055,"2019-07-25 18:58:01.26487","2019-07-25 18:58:01.082212","ATPG3YGFF6","2019-07-26 20:14:56",363,FALSE
9054,"2019-07-25 18:51:58.166962","2019-07-25 18:51:57.994348","ATRXAEYFDD","2019-07-26 07:42:56",364,FALSE
9053,"2019-07-25 18:21:33.452982","2019-07-25 18:21:33.41079","ATAZNF2PZK","2019-07-26 03:57:37",366,FALSE
9052,"2019-07-25 17:53:42.045298","2019-07-25 17:53:42.004174","ATCYNP32EF","2019-07-26 04:55:47",211,FALSE
9051,"2019-07-25 17:51:31.081364","2019-07-25 17:51:31.040009","ATFADYTP6G","2019-07-26 03:18:08",211,FALSE
9050,"2019-07-25 17:38:03.742172","2019-07-25 17:38:03.703126","AT9PMN4G9Y","2019-07-26 07:16:02",211,FALSE
9049,"2019-07-25 17:37:11.736223","2019-07-25 17:37:11.121885","ATMXJM646G","2019-07-26 08:07:04",211,FALSE
9048,"2019-07-25 17:35:40.520774","2019-07-25 17:35:40.472646","ATGWFAGC2E","2019-07-26 05:13:52",211,FALSE
9047,"2019-07-25 17:34:22.364284","2019-07-25 17:34:22.324058","AT9TRHHWYY","2019-07-26 02:17:08",211,FALSE
9046,"2019-07-25 17:32:20.886834","2019-07-25 17:32:20.841979","ATW6MJMETX","2019-07-26 02:57:56",226,FALSE
9045,"2019-07-25 17:30:06.624109","2019-07-25 17:30:06.586179","ATT7N4J6HZ","2019-07-26 08:58:08",211,FALSE
9044,"2019-07-25 17:24:18.743158","2019-07-25 17:24:18.705532","AT6DYDGKHH","2019-07-25 19:29:47",211,FALSE
9043,"2019-07-25 16:54:45.902425","2019-07-25 16:54:45.832559","ATZTC2FNWD","2019-07-26 02:36:13",322,FALSE
9042,"2019-07-25 15:22:30.785213","2019-07-25 15:22:30.731812","ATYZKGDN7N","2019-07-25 17:37:05",320,FALSE
9041,"2019-07-25 15:21:40.25178","2019-07-25 15:21:40.211325","ATM2E6M4TG","2019-07-26 04:03:41",209,FALSE
9040,"2019-07-25 15:21:12.354754","2019-07-25 15:21:12.309242","ATFC4ZPNEH","2019-07-26 01:11:23",366,FALSE
9039,"2019-07-25 15:20:11.132249","2019-07-25 15:20:11.091608","AT7YEFMPRN","2019-07-26 04:03:41",209,FALSE
9038,"2019-07-25 15:16:27.138461","2019-07-25 15:16:27.100594","ATKYGR2X6W","2019-07-25 19:18:53",209,FALSE
9037,"2019-07-25 15:07:25.411781","2019-07-25 15:07:25.345755","ATMY6PHJ7Z","2019-07-25 16:41:00",369,FALSE
9036,"2019-07-25 15:06:31.443273","2019-07-25 15:06:30.987891","ATWMA4F62A","2019-07-26 04:00:57",226,FALSE
9035,"2019-07-25 15:05:10.36983","2019-07-25 15:05:10.330907","ATFJNFC292","2019-07-26 04:07:26",226,FALSE
9034,"2019-07-25 15:02:08.83658","2019-07-25 15:02:08.789089","ATMHJC2CEA","2019-07-26 03:58:13",226,FALSE
9033,"2019-07-25 14:57:00.90698","2019-07-25 14:57:00.86468","AT3MR2Z2AE","2019-07-26 00:31:39",226,FALSE
9032,"2019-07-25 14:41:23.298567","2019-07-25 14:41:23.240405","AT2F7Z6E3F","2019-07-26 00:12:23",366,FALSE
9031,"2019-07-25 14:15:26.5809","2019-07-25 14:15:26.513352","AT7FJT7C9A","2019-07-26 01:52:57",369,FALSE
9030,"2019-07-24 23:10:15.97155","2019-07-25 14:00:00","ATX7J7NHZP","2019-07-25 23:54:39",226,FALSE
9029,"2019-07-24 22:11:06.624568","2019-07-24 22:11:06.498103","ATHAG4JXJG","2019-07-25 17:00:13",226,FALSE
9028,"2019-07-24 22:05:17.398355","2019-07-24 22:05:16.772379","ATJY9A7KCP","2019-07-25 03:23:11",226,FALSE
9027,"2019-07-24 20:58:07.582574","2019-07-24 20:58:07.537277","ATAAJDF64C","2019-07-25 05:56:48",211,FALSE
9026,"2019-07-24 20:56:44.912773","2019-07-24 20:56:44.872307","ATTCDMG7M9","2019-07-25 16:55:47",211,FALSE
9025,"2019-07-24 20:55:42.843341","2019-07-24 20:55:42.766395","AT9JT9MP2E","2019-07-25 19:17:31",211,FALSE
9024,"2019-07-24 20:48:45.539817","2019-07-24 20:48:45.475898","AT9J9EAP2J","2019-07-25 04:10:22",214,FALSE
9023,"2019-07-24 20:44:24.991815","2019-07-24 20:44:24.949251","ATTDFTT3N3","2019-07-24 23:22:49",214,FALSE
9022,"2019-07-24 20:19:54.026141","2019-07-24 20:19:53.984331","ATTN6E7FJD","2019-07-25 06:23:28",327,FALSE
9021,"2019-07-24 19:07:43.112124","2019-07-24 19:07:00","ATG6D3WKA9","2019-07-24 22:07:49",19,FALSE
9020,"2019-07-24 17:04:49.889608","2019-07-24 17:04:49.847222","ATAR97FMNT","2019-07-25 07:16:02",211,FALSE
9019,"2019-07-24 16:46:12.571678","2019-07-24 16:46:12.525817","ATFFNTKAWW","2019-07-25 07:57:34",211,FALSE
9018,"2019-07-24 16:44:11.259737","2019-07-24 16:44:11.215342","ATX2KMT46W","2019-07-25 04:28:21",327,FALSE
9017,"2019-07-24 16:23:52.18008","2019-07-24 16:23:52.119305","ATWYX7GTGT","2019-07-25 07:57:34",211,FALSE
9016,"2019-07-24 15:37:40.507137","2019-07-24 15:37:40.467435","ATATCTC9YD","2019-07-25 08:37:56",211,FALSE
9015,"2019-07-24 14:34:09.10213","2019-07-24 21:00:00","AT292T4442","2019-07-25 00:51:23",167,FALSE
9014,"2019-07-24 14:21:49.479744","2019-07-24 14:21:00","ATDJWWXJHW","2019-07-25 17:40:07",5,FALSE
9013,"2019-07-24 14:13:22.867878","2019-07-24 14:13:00","ATJGFK6M7A","2019-07-24 22:05:51",24,FALSE
9012,"2019-07-24 14:09:44.259775","2019-07-24 14:09:00","ATHTT9XPXW","2019-07-24 21:16:54",24,FALSE
9011,"2019-07-24 14:04:45.151144","2019-07-24 14:04:00","ATYHRH34AK","2019-07-26 08:49:47",24,FALSE
9010,"2019-07-24 13:49:17.485922","2019-07-24 13:49:00","AT4NFTDFJA","2019-07-24 17:15:13",10,FALSE
9009,"2019-07-24 00:22:18.448214","2019-07-24 00:22:18.396296","AT2PC7GDWW","2019-07-24 12:27:30",14,FALSE
9008,"2019-07-24 00:19:34.278271","2019-07-24 00:19:34.242428","ATWKN3RE2C","2019-07-24 12:27:30",22,FALSE
9007,"2019-07-23 22:43:48.739225","2019-07-23 22:43:48.09571","ATR7R7JFZK","2019-07-24 11:21:18",211,FALSE
9006,"2019-07-23 19:45:01.111477","2019-07-23 19:45:01.073109","AT9RKJGHHF","2019-07-24 05:17:33",317,FALSE
9005,"2019-07-23 19:38:33.933114","2019-07-23 19:38:33.893433","ATRX9TTFAN","2019-07-24 07:39:23",14,FALSE
9004,"2019-07-23 19:36:05.536501","2019-07-23 19:36:05.488362","ATP679P4PP","2019-07-24 04:19:20",320,FALSE
9003,"2019-07-23 19:30:21.26207","2019-07-23 19:30:21.218874","ATEPNTEXWC","2019-07-24 07:39:23",14,FALSE
9002,"2019-07-23 19:29:39.376613","2019-07-23 19:29:39.336989","ATRM9XR7K7","2019-07-24 07:39:23",14,FALSE
9001,"2019-07-23 18:20:30.114005","2019-07-23 18:20:30.009176","ATC9JHH7HE","2019-07-24 04:21:37",208,FALSE
9000,"2019-07-23 15:23:36.721245","2019-07-23 15:23:36.677686","ATXDWFGD3X","2019-07-24 13:58:35",365,FALSE
8999,"2019-07-23 15:15:45.500249","2019-07-23 15:15:45.456032","ATDK9EA6E9","2019-07-24 04:53:23",363,FALSE
8998,"2019-07-23 15:15:22.771062","2019-07-23 15:15:22.732423","AT2DZZ4RFA","2019-07-23 17:45:22",363,FALSE
8997,"2019-07-23 15:13:12.20009","2019-07-23 15:13:12.150193","ATCMP4PC3K","2019-07-24 01:11:23",365,FALSE
8996,"2019-07-23 14:45:13.340496","2019-07-23 14:45:13.286367","ATZKT9EHR9","2019-07-23 18:20:43",317,FALSE
8995,"2019-07-23 14:33:37.766182","2019-07-23 14:33:37.7106","ATN6KF3P3J","2019-07-24 00:05:00",316,FALSE
8994,"2019-07-23 14:25:38.177279","2019-07-23 14:25:38.139313","ATPR3PFERX","2019-07-23 23:22:33",317,FALSE
8993,"2019-07-23 14:23:44.179953","2019-07-23 14:23:44.116611","AT6GGE4YZZ","2019-07-23 23:22:33",317,FALSE
8991,"2019-07-23 14:22:29.355181","2019-07-23 14:22:29.29683","ATP66NMZYG","2019-07-23 23:22:33",317,FALSE
8990,"2019-07-23 13:10:14.941006","2019-07-23 13:10:14.893487","ATG2RYPANT","2019-07-24 00:22:56",364,FALSE
8989,"2019-07-22 23:55:27.142335","2019-07-22 23:55:27.098454","ATM9WEH4KH","2019-07-23 13:46:58",360,FALSE
8988,"2019-07-22 21:06:11.963892","2019-07-22 21:06:11.91493","ATPXDZN4FY","2019-07-23 11:39:23",14,FALSE
8987,"2019-07-22 20:11:34.955327","2019-07-22 20:11:34.907335","ATMR6KNZ7H","2019-07-22 22:51:09",224,FALSE
8986,"2019-07-22 19:41:58.183372","2019-07-22 19:41:58.14516","ATA23M2T36","2019-07-23 00:20:04",318,FALSE
8985,"2019-07-22 19:41:28.798503","2019-07-22 19:41:28.750924","AT3T6WKMZZ","2019-07-23 06:57:13",363,FALSE
8984,"2019-07-22 19:39:50.65818","2019-07-22 19:39:50.530254","ATXEZPMEMJ","2019-07-23 06:57:13",363,FALSE
8983,"2019-07-22 19:18:37.385772","2019-07-22 19:18:37.344115","AT3RZF7FD7","2019-07-23 07:17:50",159,FALSE
8982,"2019-07-22 19:13:59.746703","2019-07-22 19:13:59.703656","AT9F296XGC","2019-07-23 05:28:56",318,FALSE
8981,"2019-07-22 18:51:54.442825","2019-07-22 18:51:00","ATFMEAHT9T","2019-07-23 15:36:30",369,FALSE
8980,"2019-07-22 16:32:55.539234","2019-07-22 16:32:55.495222","AT7GPHZAYP","2019-07-23 03:19:30",14,FALSE
8979,"2019-07-22 16:08:00.104497","2019-07-22 16:08:00.047411","ATXWWAHRD2","2019-07-23 01:48:10",317,FALSE
8978,"2019-07-22 16:07:14.6563","2019-07-22 16:07:14.620777","ATWRR4YGEH","2019-07-23 01:48:10",317,FALSE
8977,"2019-07-22 16:02:29.069737","2019-07-22 16:02:29.032711","ATPP9W7CCG","2019-07-23 01:48:10",317,FALSE
8976,"2019-07-22 15:31:51.837101","2019-07-22 15:31:51.794058","ATRCM4F2MT","2019-07-23 00:37:10",317,FALSE
8975,"2019-07-22 15:23:03.345932","2019-07-22 15:23:03.306749","AT2NY9H2JJ","2019-07-23 00:37:10",317,FALSE
8974,"2019-07-22 14:19:54.284354","2019-07-22 14:19:54.197107","ATXKN3MYKX","2019-07-23 02:33:33",369,FALSE
8973,"2019-07-22 14:13:22.190928","2019-07-22 14:13:22.082966","ATC7RW7Y6R","2019-07-22 16:46:29",369,FALSE
8972,"2019-07-22 13:54:59.463276","2019-07-22 13:54:58.905926","ATZJ2MN3ME","2019-07-22 22:18:56",226,FALSE
8971,"2019-07-19 19:48:34.4765","2019-07-19 21:45:00","ATMTP7H4ER","2019-07-21 18:27:01",10,FALSE
8970,"2019-07-19 19:21:50.055874","2019-07-19 19:21:00","AT9PDD6YDR","2019-07-20 03:14:06",24,FALSE
8969,"2019-07-19 19:15:54.561881","2019-07-19 22:10:00","AT9ZGFCZJ6","2019-07-21 10:43:17",24,FALSE
8968,"2019-07-19 19:03:02.367403","2019-07-19 19:03:00","AT2THXWNXF","2019-07-20 16:59:31",24,FALSE
8967,"2019-07-19 18:48:13.451518","2019-07-19 18:48:00","ATGKAEG3PK","2019-07-20 01:55:23",24,FALSE
8966,"2019-07-19 18:43:53.88554","2019-07-19 18:43:00","ATKG6AYWNJ","2019-07-21 13:26:45",24,FALSE
8965,"2019-07-19 18:26:57.42629","2019-07-19 21:00:00","AT29YJYTT4","2019-07-21 00:27:35",10,FALSE
8964,"2019-07-19 17:45:04.550056","2019-07-19 17:45:04.497377","AT2JWE49XH","2019-07-20 04:21:37",208,FALSE
8963,"2019-07-19 17:04:53.358158","2019-07-19 17:04:53.176688","ATNW7D6H36","2019-07-20 03:40:37",208,FALSE
8962,"2019-07-19 16:13:37.49151","2019-07-19 16:13:37.443597","ATM46KDPZD","2019-07-20 01:43:37",326,FALSE
8961,"2019-07-19 16:10:44.762952","2019-07-19 16:10:44.658433","ATDR643C4K","2019-07-20 02:24:26",208,FALSE
8960,"2019-07-19 14:07:53.202573","2019-07-19 14:07:52.969528","AT4TRWHND7","2019-07-20 03:00:42",363,FALSE
8959,"2019-07-18 22:37:10.889776","2019-07-18 22:37:10.84318","ATP33XEXPG","2019-07-19 08:19:26",208,FALSE
8958,"2019-07-18 20:18:45.696362","2019-07-18 20:18:45.639236","AT4RFPJYRR","2019-07-19 04:45:00",210,FALSE
8957,"2019-07-18 19:43:27.562465","2019-07-18 19:43:27.520334","ATPG24CWT2","2019-07-19 05:52:37",318,FALSE
8956,"2019-07-18 19:24:27.071643","2019-07-18 19:24:27.015148","ATXCKAZPH4","2019-07-19 02:42:08",365,FALSE
8955,"2019-07-18 19:11:27.907522","2019-07-18 19:11:27.819519","ATM6NKWMXE","2019-07-19 05:52:37",365,FALSE
8954,"2019-07-18 19:10:26.763254","2019-07-18 19:10:26.723961","AT63AC4X22","2019-07-19 06:18:56",231,FALSE
8953,"2019-07-18 17:45:52.194331","2019-07-18 17:45:52.15155","AT4RPPT3D3","2019-07-19 04:59:37",231,FALSE
8952,"2019-07-18 17:41:49.187121","2019-07-18 17:41:48.733712","AT4FT23PKZ","2019-07-19 08:49:23",211,FALSE
8951,"2019-07-18 17:38:41.125312","2019-07-18 17:38:41.082734","ATC7JTJTF4","2019-07-18 22:14:53",209,FALSE
8950,"2019-07-18 17:06:00.714137","2019-07-18 17:06:00.646178","AT2TJMRT2A","2019-07-19 04:15:11",316,FALSE
8949,"2019-07-18 17:02:59.189588","2019-07-18 17:02:59.135369","ATE2R7KNRA","2019-07-19 01:07:07",316,FALSE
8948,"2019-07-18 17:01:29.494081","2019-07-18 17:01:29.42135","AT9M7CPTCK","2019-07-18 23:48:37",316,FALSE
8947,"2019-07-18 16:54:52.017909","2019-07-18 16:54:51.970994","ATTYNJZ9MG","2019-07-19 01:36:00",210,FALSE
8946,"2019-07-18 16:54:45.795326","2019-07-18 16:54:45.720812","AT7F9TE3ZW","2019-07-19 08:16:08",211,FALSE
8945,"2019-07-18 16:52:57.589157","2019-07-18 16:52:57.480647","ATTTF7CGT2","2019-07-19 01:36:37",210,FALSE
8944,"2019-07-18 16:51:39.505722","2019-07-18 16:51:39.440918","AT9CCYP4YA","2019-07-19 01:36:37",210,FALSE
8943,"2019-07-18 15:56:39.024122","2019-07-18 15:56:38.977052","ATJZ6F3GAP","2019-07-18 23:46:08",224,FALSE
8942,"2019-07-18 15:48:06.631767","2019-07-18 15:48:06.581679","ATPRDRH9JT","2019-07-18 18:30:50",224,FALSE
8941,"2019-07-18 15:36:35.220864","2019-07-18 15:36:35.178074","ATG7JF96XA","2019-07-19 04:50:49",363,FALSE
8940,"2019-07-18 15:03:26.771776","2019-07-18 15:03:26.141686","ATHD76N26F","2019-07-18 17:40:10",209,FALSE
8939,"2019-07-18 14:05:24.460366","2019-07-18 14:05:24.084748","ATK79KZ2XC","2019-07-18 23:33:52",211,FALSE
8938,"2019-07-18 13:26:29.912346","2019-07-18 13:26:29.850561","ATXPKTR76R","2019-07-19 00:47:56",231,FALSE
8937,"2019-07-18 13:26:02.601781","2019-07-18 13:26:02.538947","ATJ9P463EY","2019-07-19 00:47:56",231,FALSE
8936,"2019-07-17 23:10:15.29227","2019-07-17 23:10:14.745328","AT9RH2E99M","2019-07-18 07:36:17",360,FALSE
8935,"2019-07-17 23:08:05.876169","2019-07-17 23:08:05.832986","ATCGE6CFJ6","2019-07-18 07:21:08",360,FALSE
8934,"2019-07-17 22:41:45.231994","2019-07-17 22:41:45.126783","AT3JWWF9EG","2019-07-18 01:31:44",360,FALSE
8933,"2019-07-17 19:52:29.722738","2019-07-17 19:52:29.681414","ATKRK46HDT","2019-07-18 06:18:56",231,FALSE
8932,"2019-07-17 19:42:18.877437","2019-07-17 19:42:18.83566","ATYNZY3MZY","2019-07-19 11:00:47",363,FALSE
8931,"2019-07-17 19:40:39.266739","2019-07-17 19:40:39.225445","ATWXFTE93H","2019-07-18 06:18:56",231,FALSE
8930,"2019-07-17 19:31:26.467131","2019-07-17 19:31:26.426886","ATF2GCW3ZW","2019-07-18 08:12:49",363,FALSE
8929,"2019-07-17 19:28:51.341558","2019-07-17 19:28:51.301293","ATT2X6P47J","2019-07-18 06:18:56",231,FALSE
8928,"2019-07-17 19:14:39.381135","2019-07-17 19:14:39.330638","ATKZFN2XAZ","2019-07-18 02:55:22",214,FALSE
8927,"2019-07-17 19:09:52.216215","2019-07-17 19:09:52.173278","AT7GD9NNPF","2019-07-18 03:46:01",320,FALSE
8926,"2019-07-17 19:06:34.348083","2019-07-17 19:06:34.306948","ATWXZR7PEJ","2019-07-17 22:05:01",231,FALSE
8925,"2019-07-17 19:04:41.880397","2019-07-17 19:04:41.835985","ATKYWGDCM2","2019-07-18 02:13:31",322,FALSE
8924,"2019-07-17 19:03:07.621747","2019-07-17 19:03:07.556643","ATKNJAKG47","2019-07-18 05:42:44",211,FALSE
8923,"2019-07-17 19:01:52.028324","2019-07-17 19:01:51.276483","ATAEXJFWPW","2019-07-18 05:42:44",211,FALSE
8922,"2019-07-17 17:51:08.247229","2019-07-17 17:51:08.196357","ATP2RXWZM7","2019-07-18 02:01:22",214,FALSE
8921,"2019-07-17 17:48:46.159891","2019-07-17 17:48:46.109118","ATX9T7KJG7","2019-07-18 00:49:22",214,FALSE
8920,"2019-07-17 17:45:01.700249","2019-07-17 17:45:01.652348","AT2TJ72ZND","2019-07-18 06:05:56",214,FALSE
8919,"2019-07-17 17:39:34.250154","2019-07-17 17:39:34.204259","ATYPXNCPAZ","2019-07-17 20:17:59",214,FALSE
